OBJECTID *,Shape *,ARCID,UP_CELLS,Shape_Length,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
5460,Polyline,688976,101692,9212.612952,9212.612952,544749.8658,3126596.561,540556.0308,3127504.677,536577.7256,3126106.968
5461,Polyline,688977,102,1333.464602,1333.464602,545774.2349,3125908.074,545330.3464,3126405.563,544749.8658,3126596.561
5462,Polyline,688978,18554,1641.931816,1641.931816,614632.5012,3127527.545,614023.8782,3127060.005,613415.2164,3126592.495
5463,Polyline,688979,143,5586.979176,5586.979176,651612.8434,3128635.134,649122.5714,3129296.192,648158.9599,3126975.387
5464,Polyline,688980,4704,27720.38943,27720.38943,675547.3849,3127348.94,664224.6058,3132050.928,652956.8784,3135347.846
5465,Polyline,688981,1483,1850.187112,1850.187112,676753.1454,3128752.27,676150.2652,3128050.605,675547.3849,3127348.94
5466,Polyline,689036,7929,4622.509486,4622.509486,3679.9677,3135974.075,1787.235439,3136053.525,442.2301,3137036.972
5467,Polyline,689037,168,5142.715487,5142.715487,42807.0289,3134863.06,40767.73056,3135174.787,38989.2971,3136863.543
5468,Polyline,689038,616,8413.978314,8413.978314,160892.2149,3131359.382,164496.3467,3130869.788,167833.5792,3130700.499
5469,Polyline,689039,188,6772.479423,6772.479423,184016.2898,3131182.919,181145.6437,3131027.195,178469.4495,3130407.372
5470,Polyline,689040,175,8213.596612,8213.596612,195924.7463,3132720.569,199223.2835,3130939.173,202181.7547,3129326.016
5471,Polyline,689041,2863,5960.325602,5960.325602,199435.7391,3134017.723,200881.3183,3131823.108,202181.7547,3129326.016
5472,Polyline,689042,5633,616.583715,616.583715,404160.0667,3126437.556,403953.8345,3126208.401,403747.6022,3125979.246
5473,Polyline,689043,233,7886.010598,7886.010598,508582.9519,3125361.339,505366.3162,3126975.046,501838.8102,3127897.074
5474,Polyline,689044,12732,13029.51483,13029.51483,532879.0006,3133481.598,537791.0675,3130107.532,535353.0222,3125641.667
5475,Polyline,689045,102298,1433.928414,1433.928414,536577.7256,3126106.968,535965.3766,3125874.298,535353.0222,3125641.667
5476,Polyline,689046,836,19524.70588,19524.70588,599658.7258,3134086.329,607646.7041,3131633.826,613010.8776,3126126.964
5477,Polyline,689047,20289,616.611031,616.611031,613415.2164,3126592.495,613213.047,3126359.73,613010.8776,3126126.964
5478,Polyline,689048,12347,9544.997489,9544.997489,640315.9314,3133344.241,637078.116,3130534.179,637945.2839,3126390.549
5479,Polyline,689049,534,13030.21959,13030.21959,648158.9599,3126975.387,644438.2297,3130365.329,640315.9314,3133344.241
5480,Polyline,689050,289,5133.590401,5133.590401,694099.1567,3130639.974,694405.9859,3128490.747,696404.4653,3127213.967
5481,Polyline,689103,100216,13682.28639,13682.28639,-251233.9125,3158725.579,-249458.8791,3154237.348,-247336.2734,3148697.918
5482,Polyline,689104,137,3664.414867,3664.414867,-245341.7582,3150900.372,-246819.8332,3150344.824,-247336.2734,3148697.918
5483,Polyline,689105,1147,6811.023907,6811.023907,-157513.8522,3149405.528,-156546.6382,3146447.48,-156618.1856,3143313.85
5484,Polyline,689106,198,5314.201017,5314.201017,-152939.1179,3146595.68,-154506.8876,3144573.065,-156618.1856,3143313.85
5485,Polyline,689107,17578,3037.908854,3037.908854,-53590.6701,3140367.38,-53244.57653,3138986.242,-52469.4251,3137995.86
5486,Polyline,689108,395,17226.16368,17226.16368,-43320.9372,3149398.5,-48064.43654,3144284.322,-52469.4251,3137995.86
5487,Polyline,689109,231,4474.658577,4474.658577,55464.3061,3133455.439,56946.319,3134712.999,57836.9538,3136607.834
5488,Polyline,689110,313,8101.302074,8101.302074,79668.1895,3139747.297,80390.64259,3136279.622,81051.1615,3132523.701
5489,Polyline,689111,2478,1645.304703,1645.304703,82311.7834,3133404.95,81745.05915,3132808.645,81051.1615,3132523.701
5490,Polyline,689112,189,3284.690766,3284.690766,158193.1911,3130049.569,159510.4682,3130781.943,160892.2149,3131359.382
5491,Polyline,689113,191,3700.171331,3700.171331,253560.3971,3130688.72,252609.1585,3129206.922,251657.7891,3127725.207
5492,Polyline,689114,1159,20124.83939,20124.83939,265399.6508,3139919.29,259796.5257,3132030.304,251657.7891,3127725.207
5493,Polyline,689115,1368,6778.126021,6778.126021,460149.6289,3125194.321,460976.1057,3127961.035,462619.4411,3130725.392
5494,Polyline,689116,2497,4095.058262,4095.058262,641624.2519,3126433.875,639790.1985,3125950.471,637945.2839,3126390.549
5495,Polyline,689117,1982,4302.852063,4302.852063,645308.9049,3126016.677,643460.9864,3126686.773,641624.2519,3126433.875
5496,Polyline,689118,2400,923.511911,923.511911,675561.0436,3126425.529,675554.2143,3126887.235,675547.3849,3127348.94
5497,Polyline,689189,9991,14016.74774,14016.74774,-102779.5479,3150663.41,-101436.9119,3144766.616,-97992.6004,3139742.79
5498,Polyline,689190,10406,6999.128832,6999.128832,-97992.6004,3139742.79,-95052.86678,3140987.103,-92159.8627,3141306.347
5499,Polyline,689191,2798,462.580533,462.580533,81051.1615,3132523.701,81042.99505,3132292.554,81034.8286,3132061.408
5500,Polyline,689192,3057,2052.731425,2052.731425,202181.7547,3129326.016,202988.2364,3128843.576,203794.7761,3128361.184
5501,Polyline,689193,159,3930.88479,3930.88479,204290.2239,3131815.499,204654.0736,3129995.505,203794.7761,3128361.184
5502,Polyline,689194,321,8984.483518,8984.483518,286719.45,3132586.336,289235.0771,3129404.145,292131.5373,3126485.436
5503,Polyline,689195,18125,2312.366672,2312.366672,293390.3666,3128311.035,292913.0235,3127337.515,292131.5373,3126485.436
5504,Polyline,689196,174,2255.118736,2255.118736,405579.5751,3125041.241,404628.523,3125433.971,403747.6022,3125979.246
5505,Polyline,689197,121,2619.527775,2619.527775,428891.3706,3126956.043,429753.7965,3125970.293,430309.5637,3124870.357
5506,Polyline,689198,251,4081.825506,4081.825506,431964.4255,3128322.871,431366.0707,3126508.243,430309.5637,3124870.357
5507,Polyline,689199,889,9853.919511,9853.919511,495299.5387,3124666.797,496119.3983,3129283.304,496528.3151,3133436.441
5508,Polyline,689200,17279,6057.139252,6057.139252,623648.1061,3125309.619,622092.1199,3127487.069,619936.3398,3128503.352
5509,Polyline,689273,3359,9240.744748,9240.744748,-202166.92,3152907.718,-204012.0922,3149581.086,-203867.0281,3145100.097
5510,Polyline,689274,122,3666.839093,3666.839093,-201457.9105,3147515.647,-202872.6555,3146532.967,-203867.0281,3145100.097
5511,Polyline,689275,10840,13249.34649,13249.34649,-92159.8627,3141306.347,-87836.22633,3142019.057,-83255.8319,3138543.792
5512,Polyline,689276,265119,2165.266395,2165.266395,-82344.8183,3140355.269,-82800.29732,3139449.509,-83255.8319,3138543.792
5513,Polyline,689277,318,617.879857,617.879857,81427.8798,3131584.663,81231.3542,3131823.036,81034.8286,3132061.408
5514,Polyline,689278,138,2617.320518,2617.320518,192581.4492,3130033.19,193590.077,3129467.11,193556.2931,3128158.886
5515,Polyline,689279,15672,4777.891373,4777.891373,241095.6431,3131185.445,241455.8006,3128943.127,242640.8681,3126993.191
5516,Polyline,689280,108,1796.576028,1796.576028,243688.2757,3128125.686,243078.3643,3127466.194,242640.8681,3126993.191
5517,Polyline,689281,320,9010.006909,9010.006909,489985.3877,3123977.719,490013.9762,3127872.602,490400.3134,3131593.484
5518,Polyline,689282,16912,3485.266704,3485.266704,626514.5684,3124878.118,625220.7456,3124939.629,623648.1061,3125309.619
5519,Polyline,689283,181,4410.43286,4410.43286,651660.0327,3124941.744,650161.916,3126538.819,648158.9599,3126975.387
5520,Polyline,689332,338,8276.143126,8276.143126,9951.9273,3133859.642,7208.95302,3136290.147,3679.9677,3135974.075
5521,Polyline,689333,171,2458.845896,2458.845896,191294.2738,3127755.226,192457.7753,3127879.528,193556.2931,3128158.886
5522,Polyline,689334,167,5340.290735,5340.290735,297234.7435,3125935.295,295268.8055,3126585.339,293390.3666,3128311.035
5523,Polyline,689335,14871,2311.741534,2311.741534,637945.2839,3126390.549,637496.4928,3125403.871,636740.233,3124529.738
5524,Polyline,689398,151,2144.475604,2144.475604,-256709.1905,3150458.68,-256777.7085,3149388.634,-257247.0417,3148500.626
5525,Polyline,689399,94146,6651.094891,6651.094891,-121220.6915,3143725.128,-118686.5771,3142022.606,-116927.7303,3139321.011
5526,Polyline,689400,263,6492.593258,6492.593258,-29162.2761,3140409.142,-31420.76946,3138077.265,-31653.9402,3135188.764
5527,Polyline,689401,441,12573.25723,12573.25723,-22772.6984,3141052.303,-26499.66423,3137740.471,-31653.9402,3135188.764
5528,Polyline,689402,106,1156.445032,1156.445032,81387.1029,3130428.937,81407.49135,3131006.8,81427.8798,3131584.663
5529,Polyline,689403,488,17507.15189,17507.15189,557640.1395,3123190.14,551402.5134,3127873.994,546353.8773,3134449.901
5530,Polyline,689404,16142,7372.825188,7372.825188,633065.9072,3124026.298,629785.1206,3124913.465,626514.5684,3124878.118
5531,Polyline,689405,15208,3887.642227,3887.642227,636740.233,3124529.738,634903.0808,3124277.856,633065.9072,3124026.298
5532,Polyline,689406,1293,2467.145972,2467.145972,677223.9314,3124603,676392.4875,3125514.265,675561.0436,3126425.529
5533,Polyline,689474,100408,2947.941487,2947.941487,-247336.2734,3148697.918,-246430.545,3147535.057,-245839.6371,3146275.022
5534,Polyline,689475,1141,42415.77075,42415.77075,-233645.9366,3179731.649,-239686.7061,3162937.786,-245839.6371,3146275.022
5535,Polyline,689476,156,4407.248818,4407.248818,-91126.4671,3137309.416,-91408.70802,3139383.641,-92159.8627,3141306.347
5536,Polyline,689477,276026,1701.836308,1701.836308,-83255.8319,3138543.792,-83036.33868,3137778.549,-82504.1603,3137114.586
5537,Polyline,689478,5248,8743.144156,8743.144156,66432.1797,3136290.002,69196.37896,3133411.328,71961.7439,3130533.723
5538,Polyline,689479,2949,3855.835999,3855.835999,178469.4495,3130407.372,177607.388,3128812.53,177563.4694,3127195.57
5539,Polyline,689480,18486,2002.362678,2002.362678,292131.5373,3126485.436,291758.8544,3125626.223,291690.2499,3124645.581
5540,Polyline,689481,280,7582.807842,7582.807842,466479.6515,3123328.412,463070.306,3123264.471,460149.6289,3125194.321
5541,Polyline,689482,328,8192.24873,8192.24873,526975.5677,3125158.09,530658.3732,3124243.86,534134.8557,3122868.574
5542,Polyline,689483,115073,3234.387008,3234.387008,535353.0222,3125641.667,534284.4599,3124427.794,534134.8557,3122868.574
5543,Polyline,689484,246,923.370864,923.370864,636750.8608,3123606.428,636745.5469,3124068.083,636740.233,3124529.738
5544,Polyline,689485,115,1840.027196,1840.027196,638590.7645,3123627.746,637670.8127,3123617.087,636750.8608,3123606.428
5545,Polyline,689486,477,2252.624152,2252.624152,679275.3874,3124171.969,678249.6541,3124387.429,677223.9314,3124603
5546,Polyline,689487,772,6154.920702,6154.920702,696404.4653,3127213.967,698680.748,3125404.381,701357.5953,3124525.711
5547,Polyline,689488,218,2874.733811,2874.733811,702753.4277,3126627.915,701744.7614,3125814.769,701357.5953,3124525.711
5548,Polyline,689536,327,7053.255152,7053.255152,-236851.9668,3151531.694,-237071.4863,3148011.905,-236010.0303,3145193.985
5549,Polyline,689537,211,8015.26945,8015.26945,87708.9011,3129513.374,84759.66299,3131084.063,81427.8798,3131584.663
5550,Polyline,689538,154,3901.351154,3901.351154,265761.2907,3127207.476,266408.6323,3125501.824,267960.7446,3124623.417
5551,Polyline,689539,298,7472.552532,7472.552532,269317.981,3131295.566,269276.2484,3127859.946,267960.7446,3124623.417
5552,Polyline,689540,16695,4620.506287,4620.506287,340401.5995,3127585.488,339455.8718,3125636.321,339119.0184,3123446.884
5553,Polyline,689541,109,1431.306185,1431.306185,340550.1946,3123427.595,339834.6065,3123437.24,339119.0184,3123446.884
5554,Polyline,689542,421,2308.033518,2308.033518,430309.5637,3124870.357,430302.7936,3123716.36,430296.0234,3122562.363
5555,Polyline,689543,120,1430.937105,1430.937105,431726.9364,3122554.057,431011.4799,3122558.21,430296.0234,3122562.363
5556,Polyline,689544,930,2924.498033,2924.498033,459731.5165,3122426.185,459736.4718,3123888.426,460149.6289,3125194.321
5557,Polyline,689545,218,3004.198985,3004.198985,624083.4142,3122774.855,623533.1434,3124067.782,623648.1061,3125309.619
5558,Polyline,689546,110,2256.072864,2256.072864,681115.51,3124199.878,680024.3911,3124104.214,679275.3874,3124171.969
5559,Polyline,689625,140,3616.245819,3616.245819,-233268.2981,3146187.656,-234622.9376,3145107.813,-236010.0303,3145193.985
5560,Polyline,689626,246,10145.58168,10145.58168,-114009.4878,3144045.119,-110610.1038,3142212.512,-112077.8142,3137676.445
5561,Polyline,689627,419,16380.96573,16380.96573,-63763.5511,3146646.651,-63463.96976,3140010.552,-57949.6659,3135005.662
5562,Polyline,689628,110,2368.166487,2368.166487,-56115.7589,3134687.598,-56953.46103,3135422.698,-57949.6659,3135005.662
5563,Polyline,689629,18029,4021.061936,4021.061936,-52469.4251,3137995.86,-52339.98471,3136366.423,-52210.5272,3134737.044
5564,Polyline,689630,137,3776.031186,3776.031186,-49287.4777,3135760.794,-50324.54574,3134649.427,-52210.5272,3134737.044
5565,Polyline,689631,109,1024.463312,1024.463312,64762.1246,3129869.664,65274.0131,3129850.918,65785.9016,3129832.171
5566,Polyline,689632,383,7395.878396,7395.878396,65785.9016,3129832.171,68873.89564,3130182.566,71961.7439,3130533.723
5567,Polyline,689633,773,5243.626511,5243.626511,149846.5462,3131680.45,148959.9799,3129394.204,148891.6213,3127083.847
5568,Polyline,689634,145,3486.101448,3486.101448,180607.3948,3126188.651,179085.4091,3126692.007,177563.4694,3127195.57
5569,Polyline,689635,2155,13148.51076,13148.51076,214630.1236,3136414.938,213661.2927,3130172.312,215999.6477,3125289.815
5570,Polyline,689636,138,3546.240597,3546.240597,217503.0074,3128258.043,216852.7545,3126732.653,215999.6477,3125289.815
5571,Polyline,689637,158,4437.674977,4437.674977,492845.3172,3121667.757,493552.4608,3123618.523,495299.5387,3124666.797
5572,Polyline,689638,137,2232.120123,2232.120123,517781.0576,3123986.805,517782.728,3122870.746,518192.9981,3121910.314
5573,Polyline,689639,29895,11179.72758,11179.72758,575021.732,3122133.12,577910.2557,3125844.692,581515.8245,3129100.312
5574,Polyline,689687,4321,10128.86465,10128.86465,124932.6019,3133830.334,128464.0001,3130538.863,131686.8294,3127142.388
5575,Polyline,689688,150,4191.066323,4191.066323,134235.3844,3130070.277,133252.5318,3128356.697,131686.8294,3127142.388
5576,Polyline,689689,126,613.485567,613.485567,331132.0954,3122634.124,331438.8074,3122629.775,331745.5193,3122625.426
5577,Polyline,689690,937,10013.00023,10013.00023,328600.6543,3131444.478,330018.6821,3126978.939,331745.5193,3122625.426
5578,Polyline,689691,512,13031.76631,13031.76631,386637.7648,3132132.108,386988.6503,3126077.309,390629.6145,3121937.862
5579,Polyline,689692,173,5467.317408,5467.317408,390674.2365,3126784.954,391392.7834,3124325.565,390629.6145,3121937.862
5580,Polyline,689693,181,5941.878206,5941.878206,396574.5558,3123731.286,399333.6437,3123245.941,401669.5304,3121841.428
5581,Polyline,689694,5900,4929.717694,4929.717694,403747.6022,3125979.246,402708.6769,3123910.278,401669.5304,3121841.428
5582,Polyline,689695,113,2657.813557,2657.813557,404327.2555,3121819.744,402998.393,3121830.586,401669.5304,3121841.428
5583,Polyline,689696,356,3236.402218,3236.402218,571942.7762,3124191.362,573023.0306,3122986.528,573798.0445,3121663.843
5584,Polyline,689697,481,408.87452,408.87452,573798.0445,3121663.843,574002.4778,3121665.115,574206.9111,3121666.388
5585,Polyline,689698,1100,1025.507776,1025.507776,574206.9111,3121666.388,574544.4819,3122052.344,575021.732,3122133.12
5586,Polyline,689699,127,1848.497751,1848.497751,637382.8363,3121997.71,636762.0762,3122682.468,636750.8608,3123606.428
5587,Polyline,689700,1036,3486.86592,3486.86592,701357.5953,3124525.711,702800.7599,3123857.411,704244.0342,3123189.333
5588,Polyline,689758,149,3717.634253,3717.634253,-159759.8036,3142326.631,-159015.9379,3140891.499,-158901.5109,3139257.811
5589,Polyline,689759,302,411.05495,411.05495,-158901.5109,3139257.811,-158696.3001,3139246.406,-158491.0893,3139235.002
5590,Polyline,689760,1417,4799.719325,4799.719325,-156618.1856,3143313.85,-157404.2061,3141207.625,-158491.0893,3139235.002
5591,Polyline,689761,95007,6390.109679,6390.109679,-116927.7303,3139321.011,-114667.1359,3137346.08,-112077.8142,3137676.445
5592,Polyline,689762,151,2241.478468,2241.478468,-83016.6066,3135051.438,-82961.5748,3136170.825,-82504.1603,3137114.586
5593,Polyline,689763,205,6135.948204,6135.948204,-72425.689,3137319.558,-70310.21971,3136985.579,-68653.3082,3134586.188
5594,Polyline,689764,110,1621.976059,1621.976059,-68575.6249,3136206.303,-68614.46655,3135396.246,-68653.3082,3134586.188
5595,Polyline,689765,352,14296.23253,14296.23253,-35711.2166,3145340.801,-35198.633,3139086.003,-34216.963,3132985.602
5596,Polyline,689766,774,3758.823997,3758.823997,-31653.9402,3135188.764,-32660.278,3133709.011,-34216.963,3132985.602
5597,Polyline,689767,157,3652.333045,3652.333045,96755.2587,3130359.552,97918.99821,3128952.216,98920.84,3127740.979
5598,Polyline,689768,635,12265.50441,12265.50441,102969.7698,3138479.305,100718.9342,3133204.688,98920.84,3127740.979
5599,Polyline,689769,124,3683.324204,3683.324204,570325.4169,3121181.181,572167.0454,3121192.31,573798.0445,3121663.843
5600,Polyline,689770,204,5773.772917,5773.772917,594203.219,3126655.275,594633.7008,3123926.697,593836.4309,3121343.467
5601,Polyline,689771,1095,4621.036893,4621.036893,676031.436,3122276.241,675596.3493,3124115.719,675561.0436,3126425.529
5602,Polyline,689772,254,5779.162088,5779.162088,694030.5951,3122325.442,694832.7056,3124908.381,696404.4653,3127213.967
5603,Polyline,689773,2953,5073.907227,5073.907227,704244.0342,3123189.333,706364.9143,3123225.967,708253.7611,3124644.599
5604,Polyline,689829,151,5929.071753,5929.071753,-163094.3361,3141583.309,-161413.9247,3139457.998,-158901.5109,3139257.811
5605,Polyline,689830,159,2313.528202,2313.528202,64301.717,3128497.641,65290.04901,3128867.428,65785.9016,3129832.171
5606,Polyline,689831,2413,5534.981485,5534.981485,215999.6477,3125289.815,218365.4085,3124387.017,220876.4993,3123787.79
5607,Polyline,689832,108,2005.021163,2005.021163,221937.2252,3125380.437,221255.1026,3124645.77,220876.4993,3123787.79
